Date,AMZN,BAC,GOOGL,MCD,VZ,Cur Quarter,FSQuarter,year,amzn4Qsum,amznPEratio,amznyeps,bac4Qsum,bacPEratio,bacyeps,googl4Qsum,googlPEratio,googlyeps,mcd4Qsum,mcdPEratio,mcdyeps,vz4Qsum,vzPEratio,vzyeps
2019-06-18,95.06849670410156,28.6200008392334,55.262001037597656,204.5099945068359,57.33000183105469,2019Q2,2019Q1,2019,23.95,3.969457064889418,23.009999999999998,2.69,10.639405516443643,2.74,39.870000000000005,1.386054703727054,49.18,7.539999999999999,27.123341446529963,7.88,3.88,14.7757736677976,4.65
2019-06-19,95.4394989013672,28.31999969482422,55.22549819946289,204.5500030517578,57.630001068115234,2019Q2,2019Q1,2019,23.95,3.9849477620612612,23.009999999999998,2.69,10.527880927443947,2.74,39.870000000000005,1.3851391572476268,49.18,7.539999999999999,27.12864761959653,7.88,3.88,14.853093058792586,4.65
2019-06-20,95.90950012207033,28.270000457763672,55.65999984741211,205.1199951171875,57.34000015258789,2019Q2,2019Q1,2019,23.95,4.004572030149074,23.009999999999998,2.69,10.509293850469767,2.74,39.870000000000005,1.3960371168149512,49.18,7.539999999999999,27.20424338424238,7.88,3.88,14.778350554790693,4.65
2019-06-21,95.56500244140624,28.1200008392334,56.26850128173828,204.2599945068359,57.77000045776367,2019Q2,2019Q1,2019,23.95,3.990187993378131,23.009999999999998,2.69,10.453531910495688,2.74,39.870000000000005,1.411299254620975,49.18,7.539999999999999,27.090184947856223,7.88,3.88,14.889175375712288,4.65
2019-06-24,95.69499969482422,27.979999542236328,55.834999084472656,203.9199981689453,58.27000045776367,2019Q2,2019Q1,2019,23.95,3.9956158536461053,23.009999999999998,2.69,10.401486818675215,2.74,39.870000000000005,1.4004263627908866,49.18,7.539999999999999,27.04509259535084,7.88,3.88,15.01804135509373,4.65
2019-06-25,93.91349792480467,27.760000228881836,54.37900161743164,205.7100067138672,58.0,2019Q2,2019Q1,2019,23.95,3.9212316461296317,23.009999999999998,2.69,10.319702687316667,2.74,39.870000000000005,1.3639077405927171,49.18,7.539999999999999,27.282494259133582,7.88,3.88,14.948453608247423,4.65
2019-06-26,94.8915023803711,27.90999984741211,54.01599884033203,204.5500030517578,56.9900016784668,2019Q2,2019Q1,2019,23.95,3.9620669052347015,23.009999999999998,2.69,10.375464627290746,2.74,39.870000000000005,1.354803081021621,49.18,7.539999999999999,27.12864761959653,7.88,3.88,14.688144762491444,4.65
2019-06-27,95.21399688720705,28.209999084472656,53.83150100708008,206.27000427246097,57.25,2019Q2,2019Q1,2019,23.95,3.9755322291109416,23.009999999999998,2.69,10.486988507238905,2.74,39.870000000000005,1.3501755958635584,49.18,7.539999999999999,27.356764492368832,7.88,3.88,14.755154639175258,4.65
2019-06-28,94.68150329589844,29.0,54.13999938964844,207.66000366210935,57.130001068115234,2019Q2,2019Q1,2019,23.95,3.9532986762379307,23.009999999999998,2.69,10.780669144981413,2.74,39.870000000000005,1.3579132026498226,49.18,7.539999999999999,27.541114544046337,7.88,3.88,14.724227079411143,4.65
2019-07-01,96.1094970703125,29.420000076293945,55.0,206.3000030517578,56.65999984741211,2019Q3,2019Q2,2019,24.1,3.987945936527489,23.009999999999998,2.8,10.507142884390696,2.74,49.540000000000006,1.1102139685102945,49.18,7.609999999999999,27.10906741810221,7.88,3.83,14.79373364162196,4.65
2019-07-02,96.71549987792967,29.149999618530273,55.630001068115234,209.5800018310547,58.130001068115234,2019Q3,2019Q2,2019,24.1,4.013091281241895,23.009999999999998,2.8,10.410714149475098,2.74,49.540000000000006,1.1229309864375299,49.18,7.609999999999999,27.540079084238464,7.88,3.83,15.177545970787268,4.65
2019-07-03,96.9499969482422,29.049999237060547,56.14950180053711,212.80999755859375,58.130001068115234,2019Q3,2019Q2,2019,24.1,4.022821450134531,23.009999999999998,2.8,10.374999727521624,2.74,49.540000000000006,1.133417476797277,49.18,7.609999999999999,27.96452004712139,7.88,3.83,15.177545970787268,4.65
2019-07-05,97.14550018310548,29.260000228881836,56.63349914550781,211.2400054931641,58.310001373291016,2019Q3,2019Q2,2019,24.1,4.030933617556244,23.009999999999998,2.8,10.450000081743514,2.74,49.540000000000006,1.14318730612652,49.18,7.609999999999999,27.758213599627346,7.88,3.83,15.22454343950157,4.65
2019-07-08,97.61599731445312,29.200000762939453,55.839500427246094,212.16000366210935,57.88999938964844,2019Q3,2019Q2,2019,24.1,4.050456320101789,23.009999999999998,2.8,10.428571701049805,2.74,49.540000000000006,1.1271598794357305,49.18,7.609999999999999,27.879106920119497,7.88,3.83,15.114882347166693,4.65
2019-07-09,99.41500091552734,29.350000381469727,56.214500427246094,212.08999633789065,56.40999984741211,2019Q3,2019Q2,2019,24.1,4.12510377242852,23.009999999999998,2.8,10.482142993382046,2.74,49.540000000000006,1.1347295201301189,49.18,7.609999999999999,27.869907534545423,7.88,3.83,14.728459490185928,4.65
2019-07-10,100.87049865722656,29.020000457763672,57.045501708984375,213.0,57.0,2019Q3,2019Q2,2019,24.1,4.185497869594463,23.009999999999998,2.8,10.36428587777274,2.74,49.540000000000006,1.1515038697816788,49.18,7.609999999999999,27.989487516425758,7.88,3.83,14.882506527415144,4.65
2019-07-11,100.05349731445312,29.36000061035156,57.20399856567383,212.69000244140625,56.91999816894531,2019Q3,2019Q2,2019,24.1,4.1515973989399635,23.009999999999998,2.8,10.485714503696986,2.74,49.540000000000006,1.1547032411318898,49.18,7.609999999999999,27.9487519633911,7.88,3.83,14.861618320873449,4.65
2019-07-12,100.5500030517578,29.450000762939453,57.266998291015625,212.9900054931641,57.189998626708984,2019Q3,2019Q2,2019,24.1,4.172199296753435,23.009999999999998,2.8,10.51785741533552,2.74,49.540000000000006,1.1559749352243767,49.18,7.609999999999999,27.988174177813942,7.88,3.83,14.932114523944904,4.65
2019-07-15,101.04949951171876,29.219999313354492,57.5255012512207,214.2100067138672,57.58000183105469,2019Q3,2019Q2,2019,24.1,4.192925290942687,23.009999999999998,2.8,10.435714040483749,2.74,49.540000000000006,1.1611930006302118,49.18,7.609999999999999,28.148489712728935,7.88,3.83,15.0339430368289,4.65
2019-07-16,100.49500274658205,28.989999771118164,57.67300033569336,213.72000122070312,57.40999984741211,2019Q3,2019Q2,2019,24.1,4.169917126414193,23.009999999999998,2.8,10.353571346827916,2.74,49.540000000000006,1.1641703741561031,49.18,7.609999999999999,28.08410002900173,7.88,3.83,14.989556095930054,4.65
2019-07-17,99.60150146484376,29.190000534057617,57.33700180053711,213.7100067138672,57.220001220703125,2019Q3,2019Q2,2019,24.1,4.132842384433351,23.009999999999998,2.8,10.425000190734863,2.74,49.540000000000006,1.1573880056628403,49.18,7.609999999999999,28.08278669038991,7.88,3.83,14.939948099400294,4.65
2019-07-18,98.8949966430664,29.479999542236328,57.36199951171875,215.91000366210935,57.209999084472656,2019Q3,2019Q2,2019,24.1,4.103526831662506,23.009999999999998,2.8,10.528571265084404,2.74,49.540000000000006,1.1578926021743792,49.18,7.609999999999999,28.371879587662203,7.88,3.83,14.937336575580328,4.65
2019-07-19,98.22599792480467,29.399999618530273,56.57749938964844,213.8699951171875,56.59000015258789,2019Q3,2019Q2,2019,24.1,4.0757675487470815,23.009999999999998,2.8,10.499999863760813,2.74,49.540000000000006,1.1420569113776429,49.18,7.609999999999999,28.103810133664588,7.88,3.83,14.775456958900232,4.65
2019-07-22,99.28150177001952,29.56999969482422,56.96049880981445,215.0,55.5,2019Q3,2019Q2,2019,24.1,4.11956438879749,23.009999999999998,2.8,10.560714176722936,2.74,49.540000000000006,1.1497880260358184,49.18,7.609999999999999,28.252299605781868,7.88,3.83,14.490861618798956,4.65
2019-07-23,99.72450256347656,30.25,57.40250015258789,214.30999755859375,55.47999954223633,2019Q3,2019Q2,2019,24.1,4.137946164459608,23.009999999999998,2.8,10.803571428571429,2.74,49.540000000000006,1.1587101363057708,49.18,7.609999999999999,28.16162911413847,7.88,3.83,14.485639567163531,4.65
2019-07-24,100.04049682617188,30.670000076293945,56.98649978637695,212.77999877929688,55.970001220703125,2019Q3,2019Q2,2019,24.1,4.151057959592194,23.009999999999998,2.8,10.953571455819267,2.74,49.540000000000006,1.150312874169902,49.18,7.609999999999999,27.960578026188816,7.88,3.83,14.613577342220136,4.65
2019-07-25,98.69100189208984,30.34000015258789,56.797000885009766,214.44000244140625,56.36000061035156,2019Q3,2019Q2,2019,24.1,4.095062319173852,23.009999999999998,2.8,10.835714340209961,2.74,49.540000000000006,1.1464877045823527,49.18,7.609999999999999,28.178712541577696,7.88,3.83,14.715404859099625,4.65
2019-07-26,97.15249633789062,30.770000457763672,62.26100158691406,215.5800018310547,57.08000183105469,2019Q3,2019Q2,2019,24.1,4.031223914435295,23.009999999999998,2.8,10.98928587777274,2.74,49.540000000000006,1.2567824300951564,49.18,7.609999999999999,28.328515352306795,7.88,3.83,14.903394733956837,4.65
2019-07-29,95.62249755859376,30.520000457763672,62.09199905395508,214.97999572753903,57.369998931884766,2019Q3,2019Q2,2019,24.1,3.9677384879084547,23.009999999999998,2.8,10.900000163487027,2.74,49.540000000000006,1.2533709942259805,49.18,7.609999999999999,28.24967092346111,7.88,3.83,14.979111992659208,4.65
2019-07-30,94.92649841308594,30.88999938964844,61.400001525878906,212.33999633789065,56.630001068115234,2019Q3,2019Q2,2019,24.1,3.938858855314769,23.009999999999998,2.8,11.032142639160158,2.74,49.540000000000006,1.239402533828803,49.18,7.609999999999999,27.902759045714937,7.88,3.83,14.78590106217108,4.65
2019-07-31,93.33899688720705,30.68000030517578,60.90999984741211,210.72000122070312,55.27000045776367,2019Q3,2019Q2,2019,24.1,3.872987422705686,23.009999999999998,2.8,10.957142966134208,2.74,49.540000000000006,1.2295115027737606,49.18,7.609999999999999,27.689881894967563,7.88,3.83,14.430809518998348,4.65
2019-08-01,92.76599884033205,29.489999771118164,60.5890007019043,211.25,55.2599983215332,2019Q3,2019Q2,2019,24.1,3.8492115701382588,23.009999999999998,2.8,10.532142775399345,2.74,49.540000000000006,1.2230319075878944,49.18,7.609999999999999,27.759526938239162,7.88,3.83,14.428197995178381,4.65
2019-08-02,91.16200256347656,29.3799991607666,59.81600189208984,214.47999572753903,55.59000015258789,2019Q3,2019Q2,2019,24.1,3.7826557080280727,23.009999999999998,2.8,10.49285684313093,2.74,49.540000000000006,1.2074283789279336,49.18,7.609999999999999,28.183967901122084,7.88,3.83,14.514360353156107,4.65
2019-08-05,88.25650024414062,28.079999923706055,57.73749923706055,210.4499969482422,55.220001220703125,2019Q3,2019Q2,2019,24.1,3.6620954458149635,23.009999999999998,2.8,10.028571401323592,2.74,49.540000000000006,1.1654723301788563,49.18,7.609999999999999,27.654401701477294,7.88,3.83,14.417754887912043,4.65
2019-08-06,89.3915023803711,28.420000076293945,58.55400085449219,214.0800018310547,55.04999923706055,2019Q3,2019Q2,2019,24.1,3.709190970139879,23.009999999999998,2.8,10.150000027247838,2.74,49.540000000000006,1.1819539938331083,49.18,7.609999999999999,28.13140628528971,7.88,3.83,14.373367947013197,4.65
2019-08-07,89.66999816894531,27.88999938964844,58.795501708984375,216.8300018310547,55.09000015258789,2019Q3,2019Q2,2019,24.1,3.720746811989432,23.009999999999998,2.8,9.960714067731587,2.74,49.540000000000006,1.1868288596888246,49.18,7.609999999999999,28.492772908154365,7.88,3.83,14.383812050284044,4.65
2019-08-08,91.64450073242188,28.3799991607666,60.30950164794922,218.0099945068359,55.81999969482422,2019Q3,2019Q2,2019,24.1,3.8026763789386666,23.009999999999998,2.8,10.135713985988072,2.74,49.540000000000006,1.2173900211535973,49.18,7.609999999999999,28.64783107842785,7.88,3.83,14.574412452956715,4.65
2019-08-09,90.37899780273438,28.329999923706055,59.44499969482422,221.1499938964844,55.779998779296875,2019Q3,2019Q2,2019,24.1,3.7501658839308867,23.009999999999998,2.8,10.117857115609306,2.74,49.540000000000006,1.1999394367142553,49.18,7.609999999999999,29.060445978513066,7.88,3.83,14.563968349685869,4.65
2019-08-12,89.24600219726562,27.63999938964844,58.724998474121094,217.16000366210935,55.689998626708984,2019Q3,2019Q2,2019,24.1,3.703153618143802,23.009999999999998,2.8,9.871428353445872,2.74,49.540000000000006,1.1854057019402722,49.18,7.609999999999999,28.536137143509773,7.88,3.83,14.540469615328716,4.65
2019-08-13,91.21700286865234,27.719999313354492,59.83649826049805,219.72999572753903,56.369998931884766,2019Q3,2019Q2,2019,24.1,3.784937878367317,23.009999999999998,2.8,9.899999754769462,2.74,49.540000000000006,1.2078421126463068,49.18,7.609999999999999,28.87384963568187,7.88,3.83,14.718015386915082,4.65
2019-08-14,88.14800262451172,26.420000076293945,58.212501525878906,216.47999572753903,55.720001220703125,2019Q3,2019Q2,2019,24.1,3.6575934698967516,23.009999999999998,2.8,9.435714312962125,2.74,49.540000000000006,1.1750605879265017,49.18,7.609999999999999,28.446779990478195,7.88,3.83,14.548303190784106,4.65
2019-08-15,88.80599975585938,26.25,58.46599960327149,218.27000427246097,56.29999923706055,2019Q3,2019Q2,2019,24.1,3.6848962554298494,23.009999999999998,2.8,9.375,2.74,49.540000000000006,1.1801776262267154,49.18,7.609999999999999,28.681997933306306,7.88,3.83,14.699738704193354,4.65
2019-08-16,89.62850189208984,27.030000686645508,58.96049880981445,218.47000122070312,56.650001525878906,2019Q3,2019Q2,2019,24.1,3.719024974775512,23.009999999999998,2.8,9.653571673801968,2.74,49.540000000000006,1.1901594430725564,49.18,7.609999999999999,28.70827874122249,7.88,3.83,14.791123113806503,4.65
2019-08-19,90.80599975585938,27.270000457763672,60.02199935913086,218.77999877929688,57.0,2019Q3,2019Q2,2019,24.1,3.767883807297069,23.009999999999998,2.8,9.73928587777274,2.74,49.540000000000006,1.2115865837531459,49.18,7.609999999999999,28.749014294257147,7.88,3.83,14.882506527415144,4.65
2019-08-20,90.06900024414062,26.719999313354492,59.17649841308594,218.47000122070312,56.27000045776367,2019Q3,2019Q2,2019,24.1,3.7373029146946317,23.009999999999998,2.8,9.542856897626605,2.74,49.540000000000006,1.1945195481042779,49.18,7.609999999999999,28.70827874122249,7.88,3.83,14.691906124742474,4.65
2019-08-21,91.177001953125,26.93000030517578,59.57899856567383,220.7100067138672,56.59000015258789,2019Q3,2019Q2,2019,24.1,3.783278089341286,23.009999999999998,2.8,9.617857251848493,2.74,49.540000000000006,1.2026442988630162,49.18,7.609999999999999,29.002629003136295,7.88,3.83,14.775456958900232,4.65
2019-08-22,90.23300170898438,27.190000534057617,59.57600021362305,219.4900054931641,56.779998779296875,2019Q3,2019Q2,2019,24.1,3.744107954729642,23.009999999999998,2.8,9.71071447644915,2.74,49.540000000000006,1.2025837750024837,49.18,7.609999999999999,28.842313468221302,7.88,3.83,14.825064955429994,4.65
2019-08-23,87.48100280761719,26.469999313354492,57.67900085449219,214.66000366210935,55.91999816894531,2019Q3,2019Q2,2019,24.1,3.629917128946771,23.009999999999998,2.8,9.453571183340891,2.74,49.540000000000006,1.1642914988795354,49.18,7.609999999999999,28.207622031814633,7.88,3.83,14.600521715129323,4.65
2019-08-26,88.44349670410156,26.780000686645508,58.55899810791016,216.91000366210935,56.709999084472656,2019Q3,2019Q2,2019,24.1,3.669854635024961,23.009999999999998,2.8,9.564285959516253,2.74,49.540000000000006,1.1820548669339959,49.18,7.609999999999999,28.50328563234026,7.88,3.83,14.806788272708266,4.65
2019-08-27,88.09149932861328,26.469999313354492,58.54100036621094,216.0500030517578,57.18000030517578,2019Q3,2019Q2,2019,24.1,3.6552489347972315,23.009999999999998,2.8,9.453571183340891,2.74,49.540000000000006,1.1816915697660664,49.18,7.609999999999999,28.39027635371325,7.88,3.83,14.929503996129446,4.65
2019-08-28,88.2125015258789,26.850000381469727,58.6875,218.07000732421875,57.95000076293945,2019Q3,2019Q2,2019,24.1,3.6602697728580456,23.009999999999998,2.8,9.589285850524902,2.74,49.540000000000006,1.1846487686717802,49.18,7.609999999999999,28.655717125390115,7.88,3.83,15.130548502072964,4.65
2019-08-29,89.31999969482422,27.329999923706055,59.71200180053711,220.5399932861328,57.939998626708984,2019Q3,2019Q2,2019,24.1,3.7062240537271456,23.009999999999998,2.8,9.760714258466448,2.74,49.540000000000006,1.2053290633939666,49.18,7.609999999999999,28.980288211055562,7.88,3.83,15.127936978252999,4.65
2019-08-30,88.81449890136719,27.510000228881836,59.5265007019043,217.97000122070312,58.15999984741211,2019Q3,2019Q2,2019,24.1,3.6852489170691776,23.009999999999998,2.8,9.825000081743513,2.74,49.540000000000006,1.2015845922871273,49.18,7.609999999999999,28.64257571888346,7.88,3.83,15.185378550238148,4.65
2019-09-03,89.49199676513672,27.049999237060547,58.477500915527344,217.1300048828125,58.040000915527344,2019Q3,2019Q2,2019,24.1,3.71336086162393,23.009999999999998,2.8,9.66071401323591,2.74,49.540000000000006,1.1804097883634908,49.18,7.609999999999999,28.532195122577203,7.88,3.83,15.154047236430115,4.65
2019-09-04,90.03099822998047,27.489999771118164,59.11349868774414,218.5,58.18000030517578,2019Q3,2019Q2,2019,24.1,3.7357260676340442,23.009999999999998,2.8,9.81785706111363,2.74,49.540000000000006,1.1932478540117912,49.18,7.609999999999999,28.712220762155063,7.88,3.83,15.190600601873571,4.65
2019-09-05,92.03600311279295,28.1200008392334,60.609500885009766,219.4900054931641,58.59000015258789,2019Q3,2019Q2,2019,24.1,3.818921290987259,23.009999999999998,2.8,10.042857442583358,2.74,49.540000000000006,1.2234457183086347,49.18,7.609999999999999,28.842313468221302,7.88,3.83,15.297650170388483,4.65
2019-09-06,91.67549896240234,27.729999542236328,60.31600189208984,220.02999877929688,59.060001373291016,2019Q3,2019Q2,2019,24.1,3.803962612547815,23.009999999999998,2.8,9.903571265084404,2.74,49.540000000000006,1.2175212331871181,49.18,7.609999999999999,28.913271850104717,7.88,3.83,15.420365893809665,4.65
2019-09-09,91.56749725341795,28.6299991607666,60.26350021362305,217.2599945068359,58.65999984741211,2019Q3,2019Q2,2019,24.1,3.7994812138347696,23.009999999999998,2.8,10.224999700273788,2.74,49.540000000000006,1.2164614496088624,49.18,7.609999999999999,28.549276544919305,7.88,3.83,15.315926853110211,4.65
2019-09-10,91.02749633789062,29.350000381469727,60.28499984741211,209.67999267578125,59.709999084472656,2019Q3,2019Q2,2019,24.1,3.7770745368419343,23.009999999999998,2.8,10.482142993382046,2.74,49.540000000000006,1.21689543494978,49.18,7.609999999999999,27.553218485648,7.88,3.83,15.590078089940642,4.65
2019-09-11,91.14949798583984,29.459999084472656,61.0,210.1999969482422,60.130001068115234,2019Q3,2019Q2,2019,24.1,3.7821368458854705,23.009999999999998,2.8,10.52142824445452,2.74,49.540000000000006,1.2313282196205084,49.18,7.609999999999999,27.62155019030778,7.88,3.83,15.699739182275518,4.65
2019-09-12,92.17749786376952,29.670000076293945,61.74850082397461,212.1499938964844,60.43000030517578,2019Q3,2019Q2,2019,24.1,3.824792442480063,23.009999999999998,2.8,10.59642859867641,2.74,49.540000000000006,1.246437239079019,49.18,7.609999999999999,27.87779157641057,7.88,3.83,15.778067964797854,4.65
2019-09-13,91.96700286865234,30.170000076293945,62.00149917602539,209.80999755859375,59.959999084472656,2019Q3,2019Q2,2019,24.1,3.8160582103175242,23.009999999999998,2.8,10.775000027247838,2.74,49.540000000000006,1.2515441900691437,49.18,7.609999999999999,27.570301913087224,7.88,3.83,15.655352241376672,4.65
2019-09-16,90.39199829101562,30.1299991607666,61.58150100708008,207.3999938964844,59.5,2019Q3,2019Q2,2019,24.1,3.7507053232786562,23.009999999999998,2.8,10.760713985988072,2.74,49.540000000000006,1.243066229452565,49.18,7.609999999999999,27.253612864189805,7.88,3.83,15.535248041775457,4.65
2019-09-17,91.12750244140624,29.940000534057617,61.49399948120117,209.8500061035156,59.869998931884766,2019Q3,2019Q2,2019,24.1,3.7812241676932046,23.009999999999998,2.8,10.692857333592007,2.74,49.540000000000006,1.2412999491562609,49.18,7.609999999999999,27.575559277728726,7.88,3.83,15.631853507019521,4.65
2019-09-18,90.8730010986328,30.0,61.63249969482422,210.42999267578125,59.93000030517578,2019Q3,2019Q2,2019,24.1,3.7706639460013607,23.009999999999998,2.8,10.714285714285715,2.74,49.540000000000006,1.2440956740981874,49.18,7.609999999999999,27.65177301915654,7.88,3.83,15.647519661925791,4.65
2019-09-19,91.0749969482422,29.81999969482422,61.9375,210.52000427246097,59.97999954223633,2019Q3,2019Q2,2019,24.1,3.7790455165245724,23.009999999999998,2.8,10.649999891008651,2.74,49.540000000000006,1.2502523213564793,49.18,7.609999999999999,27.663601087051376,7.88,3.83,15.660574293012095,4.65
2019-09-20,89.70800018310547,29.59000015258789,61.492000579833984,209.38999938964844,60.290000915527344,2019Q3,2019Q2,2019,24.1,3.7223236590500193,23.009999999999998,2.8,10.567857197352819,2.74,49.540000000000006,1.241259599915906,49.18,7.609999999999999,27.515111614934092,7.88,3.83,15.741514599354398,4.65
2019-09-23,89.26499938964844,29.520000457763672,61.734500885009766,211.5399932861328,60.209999084472656,2019Q3,2019Q2,2019,24.1,3.703941883387902,23.009999999999998,2.8,10.54285730634417,2.74,49.540000000000006,1.2461546403917998,49.18,7.609999999999999,27.797633808953066,7.88,3.83,15.720626392812704,4.65
2019-09-24,87.08049774169922,28.940000534057617,60.916500091552734,212.02000427246097,60.5099983215332,2019Q3,2019Q2,2019,24.1,3.613298661481295,23.009999999999998,2.8,10.33571447644915,2.74,49.540000000000006,1.2296427148072815,49.18,7.609999999999999,27.86071015406846,7.88,3.83,15.79895517533504,4.65
2019-09-25,88.41649627685547,29.25,62.297000885009766,212.6300048828125,60.27000045776367,2019Q3,2019Q2,2019,24.1,3.6687342853466998,23.009999999999998,2.8,10.446428571428573,2.74,49.540000000000006,1.2575091014333823,49.18,7.609999999999999,27.940867921525953,7.88,3.83,15.736292547718975,4.65
2019-09-26,86.99199676513672,29.1299991607666,62.114498138427734,212.6000061035156,60.439998626708984,2019Q3,2019Q2,2019,24.1,3.6096264217899052,23.009999999999998,2.8,10.403571128845215,2.74,49.540000000000006,1.2538251541870755,49.18,7.609999999999999,27.93692590059338,7.88,3.83,15.780678492613312,4.65
2019-09-27,86.27249908447266,29.350000381469727,61.29750061035156,213.16000366210935,60.29999923706055,2019Q3,2019Q2,2019,24.1,3.5797717462436784,23.009999999999998,2.8,10.482142993382046,2.74,49.540000000000006,1.2373334802251021,49.18,7.609999999999999,28.010512964797552,7.88,3.83,15.744125127169855,4.65
2019-09-30,86.79550170898438,29.170000076293945,61.05699920654297,214.7100067138672,60.36000061035156,2019Q3,2019Q2,2019,24.1,3.6014730999578575,23.009999999999998,2.8,10.41785717010498,2.74,49.540000000000006,1.2324787889895632,49.18,7.609999999999999,28.214192735067964,7.88,3.83,15.759791282076126,4.65
2019-10-01,86.78250122070312,28.440000534057617,60.29999923706055,209.02000427246097,59.849998474121094,2019Q4,2019Q3,2019,22.58,3.843334863627242,23.009999999999998,2.6999999999999997,10.533333531132453,2.74,46.6,1.2939913999369215,49.18,7.62,27.430446754916137,7.88,3.8899999999999997,15.385603720853753,4.65
2019-10-02,85.6614990234375,27.84000015258789,58.895999908447266,206.27000427246097,58.90999984741211,2019Q4,2019Q3,2019,22.58,3.7936890621540083,23.009999999999998,2.6999999999999997,10.311111167625146,2.74,46.6,1.263862658979555,49.18,7.62,27.069554366464693,7.88,3.8899999999999997,15.143958829668923,4.65
2019-10-03,86.22100067138672,27.809999465942383,59.47150039672851,210.02999877929688,59.0099983215332,2019Q4,2019Q3,2019,22.58,3.818467700238562,23.009999999999998,2.6999999999999997,10.299999802200883,2.74,46.6,1.2762124548654186,49.18,7.62,27.562991965786992,7.88,3.8899999999999997,15.169665378286172,4.65
2019-10-04,86.98249816894531,28.3700008392334,60.54800033569336,211.69000244140625,59.900001525878906,2019Q4,2019Q3,2019,22.58,3.852192124399704,23.009999999999998,2.6999999999999997,10.507407718234592,2.74,46.6,1.2993133119247502,49.18,7.62,27.780840215407643,7.88,3.8899999999999997,15.398457975804348,4.65
2019-10-07,86.63300323486328,28.309999465942383,60.412498474121094,211.9199981689453,60.25,2019Q4,2019Q3,2019,22.58,3.836714049373928,23.009999999999998,2.6999999999999997,10.485184987386068,2.74,46.6,1.296405546654959,49.18,7.62,27.811023381751355,7.88,3.8899999999999997,15.488431876606684,4.65
2019-10-08,85.27549743652344,27.6299991607666,59.506500244140625,211.11000061035156,59.720001220703125,2019Q4,2019Q3,2019,22.58,3.7765942177379737,23.009999999999998,2.6999999999999997,10.23333302250615,2.74,46.6,1.2769635245523738,49.18,7.62,27.70472448954745,7.88,3.8899999999999997,15.352185403779725,4.65
2019-10-09,86.09950256347656,27.88999938964844,60.119998931884766,212.8300018310547,59.220001220703125,2019Q4,2019Q3,2019,22.58,3.8130869160087055,23.009999999999998,2.6999999999999997,10.329629403573497,2.74,46.6,1.290128732443879,49.18,7.62,27.930446434521613,7.88,3.8899999999999997,15.223650699409545,4.65
2019-10-10,86.01300048828125,28.450000762939453,60.4734992980957,211.7599945068359,59.83000183105469,2019Q4,2019Q3,2019,22.58,3.809256000366752,23.009999999999998,2.6999999999999997,10.537037319607206,2.74,46.6,1.2977145772123542,49.18,7.62,27.790025525831485,7.88,3.8899999999999997,15.38046319564388,4.65
2019-10-11,86.59600067138672,28.90999984741211,60.785499572753906,209.02000427246097,59.93000030517578,2019Q4,2019Q3,2019,22.58,3.835075317599058,23.009999999999998,2.6999999999999997,10.707407350893375,2.74,46.6,1.304409862076264,49.18,7.62,27.430446754916137,7.88,3.8899999999999997,15.406169744261128,4.65
2019-10-14,86.82150268554688,29.13999938964844,60.88850021362305,208.3800048828125,59.599998474121094,2019Q4,2019Q3,2019,22.58,3.845062120706239,23.009999999999998,2.6999999999999997,10.79259236653646,2.74,46.6,1.3066201762580052,49.18,7.62,27.34645733370243,7.88,3.8899999999999997,15.321336368668662,4.65
2019-10-15,88.36900329589844,29.729999542236328,62.11199951171875,207.22000122070312,60.54999923706055,2019Q4,2019Q3,2019,22.58,3.91359624871118,23.009999999999998,2.6999999999999997,11.011110941569012,2.74,46.6,1.3328755260025482,49.18,7.62,27.194225881982035,7.88,3.8899999999999997,15.565552503100399,4.65
2019-10-16,88.87149810791016,30.170000076293945,62.150001525878906,208.3000030517578,60.290000915527344,2019Q4,2019Q3,2019,22.58,3.9358502262139132,23.009999999999998,2.6999999999999997,11.174074102331092,2.74,46.6,1.333691019868646,49.18,7.62,27.335958405742495,7.88,3.8899999999999997,15.498714888310372,4.65
2019-10-17,89.3740005493164,30.260000228881836,62.63999938964844,206.8500061035156,60.40999984741211,2019Q4,2019Q3,2019,22.58,3.9581045415994867,23.009999999999998,2.6999999999999997,11.20740749217846,2.74,46.6,1.344205995486018,49.18,7.62,27.14567009232488,7.88,3.8899999999999997,15.529562942779464,4.65
2019-10-18,87.87550354003906,30.350000381469727,62.22050094604492,208.5,61.04999923706055,2019Q4,2019Q3,2019,22.58,3.891740635077018,23.009999999999998,2.6999999999999997,11.240740882025825,2.74,46.6,1.3352038829623374,49.18,7.62,27.362204724409448,7.88,3.8899999999999997,15.694087207470579,4.65
2019-10-21,89.28299713134766,31.020000457763672,62.2140007019043,209.8500061035156,60.75,2019Q4,2019Q3,2019,22.58,3.9540742750818274,23.009999999999998,2.6999999999999997,11.48888905843099,2.74,46.6,1.3350643927447274,49.18,7.62,27.539370879726455,7.88,3.8899999999999997,15.616966580976865,4.65
2019-10-22,88.2864990234375,31.200000762939453,62.060001373291016,199.27000427246097,60.77000045776367,2019Q4,2019Q3,2019,22.58,3.9099423836774805,23.009999999999998,2.6999999999999997,11.555555838125725,2.74,46.6,1.3317596861221248,49.18,7.62,26.150919195861018,7.88,3.8899999999999997,15.622108086828709,4.65
